File ID,Category,Original Description,Subcategory
M011179,Crossing,feeling well continuing by moving in a joyous mood.,irrelevant
011172,Crossing,the man take 4 steps in a curve to the right.,walking and turning around
M011172,Crossing,the man take 4 steps in a curve to the left.,walking and turning around
011157,Crossing,"walking forward, turning around and walking back",walking and turning around
M011157,Crossing,"walking forward, turning around and walking back",walking and turning around and walking back
011151,Crossing,a person walks forward with purpose,walking
M011151,Crossing,a person walks forward with purpose,walking with purpose
011136,Crossing,a person who is jumping around with one leg but alternating the legs every jump,jumping and gesturing
011133,Crossing,a person who is standing with his hands by his sides quickly walks to his right and stops.,walking and turning around
M011133,Crossing,a person who is standing with his hands by his sides quickly walks to his left and stops.,walking and turning around
011128,Crossing,person picks something up with their right hand then walks forward,walking and gesturing
M011128,Crossing,person picks something up with their left hand then walks forward,walking
011122,Crossing,"a person walks forward, then is jerked to their right.",walking and turning around
M011122,Crossing,"a person walks forward, then is jerked to their left.",walking and turning around
011113,Crossing,the person is walking then stops and walks again,walking and turning around
M011113,Crossing,the person is walking then stops and walks again,walking and turning around
011105,Crossing,the person is jogging forward turning right.,jogging and turning around
M011105,Crossing,the person is jogging forward turning left.,jogging and turning around
011091,Crossing,the person walked forward and then turn right.,walking and turning around
M011091,Crossing,the person walked forward and then turn left.,walking and turning around
011090,Crossing,walking forward and then stopping.,walking and stopping
M011090,Crossing,walking forward and then stopping.,walking and stopping
011085,Crossing,a person walks around the room.,walking in a circle
M011085,Crossing,a person walks around the room.,walking in a circle
011084,Crossing,the person walk forward four steps and stop.,walking
M011084,Crossing,the person walk forward four steps and stop.,walking
011082,Crossing,a person walks forward turning to the right.,walking and turning around
M011082,Crossing,a person walks forward turning to the left.,walking and turning around
011073,Crossing,"a person takes one step forward, jumps into the air giving their right leg out; after landing they take another step forward, make a swift counter clockwise turn before taking a last step forward stopping to pose with the right arm extended perpendicular to the right of the body and the left hand held near the front of the lower torso.",jumping and turning around and walking in a circle
M011073,Crossing,"a person takes one step forward, jumps into the air giving their left leg out; after landing they take another step forward, make a swift counter counterclockwise turn before taking a last step forward stopping to pose with the left arm extended perpendicular to the left of the body and the right hand held near the front of the lower torso.",jumping and turning around and walking in a circle and gesturing
011072,Crossing,a man walks gradually down a slope whilst gently swaying his arms.,walking and gesturing
M011072,Crossing,a man walks gradually down a slope whilst gently swaying his arms.,walking and gesturing
011042,Crossing,a person slightly crouches down and bends their arms at the elbows and walks slowly from side to side.,crouched walking
M011042,Crossing,a person slightly crouches down and bends their arms at the elbows and walks slowly from side to side.,walking and gesturing
011040,Crossing,a person slowly walked forward in right direction,walking
M011040,Crossing,a person slowly walked forward in left direction,walking in a direction
011026,Crossing,a person walks diagonally across a room from left to right.,walking in a diagonal line across
M011026,Crossing,a person walks diagonally across a room from right to left.,walking in a diagonal direction across
011016,Crossing,a man runs in a semi circle then runs back to the original position.,running and turning around
